Date,Sales
2022-04-06,69.69511671222104
2022-04-07,96.29279041023013
2022-04-08,95.96405402617349
2022-04-09,92.31626805872949
2022-04-10,88.90621400526929
2022-04-11,71.3740409022011
2022-04-12,86.46864388838983
2022-04-13,87.8054845245748
2022-04-14,81.07409652974533
2022-04-15,90.84521757510015
2022-04-16,99.47572952452533
2022-04-17,121.85245742064836
2022-04-18,96.31730190805281
2022-04-19,97.69514644716273
2022-04-20,92.84277594497485
2022-04-21,65.29981862189936
2022-04-22,93.7999804894948
2022-04-23,95.21185633073178
2022-04-24,131.36219706602975
2022-04-25,91.627797232419
2022-04-26,99.13059041874915
2022-04-27,94.17543432114586
2022-04-28,77.249274249324
2022-04-29,111.99976730182988
2022-04-30,106.20909171458098
2022-05-01,106.86298355908902
2022-05-02,81.41888532852104
2022-05-03,116.15863850357852
2022-05-04,74.14086923393424
2022-05-05,104.01833983717034
2022-05-06,128.11415676091053
2022-05-07,80.4361623851891
2022-05-08,86.83172887483107
2022-05-09,96.84811369497095
2022-05-10,87.82357725842988
2022-05-11,72.13341093238594
2022-05-12,96.43480124851797
2022-05-13,79.48020285128915
2022-05-14,102.52251981382086
2022-05-15,81.62668400940095
2022-05-16,118.66208496521202
2022-05-17,83.65496719897796
2022-05-18,90.55928827184381
2022-05-19,107.57523211335308
2022-05-20,76.8876632603826
2022-05-21,98.7366466229673
2022-05-22,114.90204928033594
2022-05-23,71.14893707051378
2022-05-24,97.99316599638527
2022-05-25,99.08064624176004
2022-05-26,106.86484717220833
2022-05-27,76.53477771601158
2022-05-28,75.23023999743879
2022-05-29,102.81086307035653
2022-05-30,99.37784370949345
2022-05-31,98.61856906089257
2022-06-01,99.99285680752054
2022-06-02,84.52766179227012
2022-06-03,98.14076644890393
2022-06-04,98.97909460455567
2022-06-05,83.79099045365494
2022-06-06,122.41343171034562
2022-06-07,101.45224947151539
2022-06-08,76.39062607900328
2022-06-09,104.02147952565046
2022-06-10,79.46361461596626
2022-06-11,105.79853453831204
2022-06-12,111.27748130838874
2022-06-13,81.49254674136107
2022-06-14,108.1557051318106
2022-06-15,99.79720316622961
2022-06-16,105.83505928289709
2022-06-17,121.85305847564788
2022-06-18,89.61578625313729
2022-06-19,81.88454582509465
2022-06-20,79.74048725254093
2022-06-21,80.73739941180092
2022-06-22,91.70821246599375
2022-06-23,97.87113677599717
2022-06-24,96.79237332560807
2022-06-25,104.93705018413536
2022-06-26,92.610856922429
2022-06-27,114.1047050578133
2022-06-28,88.2171464924926
2022-06-29,132.87438295483594
2022-06-30,101.3413452875246
2022-07-01,78.98320637154043
2022-07-02,75.66126388238222
2022-07-03,98.84576820868224
2022-07-04,88.1408218356609
2022-07-05,102.0870056736652
2022-07-06,98.36005224594486
2022-07-07,90.05390065241826
2022-07-08,78.32973366185368
2022-07-09,68.19479641878499
2022-07-10,84.10630760373301
2022-07-11,103.53730391252766
2022-07-12,93.7908823415389
2022-07-13,71.78251354544821
2022-07-14,92.95649353481858
2022-07-15,96.0298903323421
2022-07-16,76.88488349985933
2022-07-17,92.34260192933588
2022-07-18,90.80530037418465
2022-07-19,72.68462198289423
2022-07-20,95.09465447637544
2022-07-21,98.04003803571109
2022-07-22,105.77632046432578
2022-07-23,105.2418164905792
2022-07-24,68.6760273318017
2022-07-25,75.1821180652304
2022-07-26,96.88568694532019
2022-07-27,96.77994405997345
2022-07-28,96.71429297008548
2022-07-29,146.69749164997987
2022-07-30,97.39042926968038
2022-07-31,105.78381043096687
2022-08-01,102.9863987942425
2022-08-02,98.37616948697283
2022-08-03,83.80816099866223
2022-08-04,99.85669533502792
2022-08-05,76.81788150427408
2022-08-06,84.79931464613011
2022-08-07,81.01579092219384
2022-08-08,89.47240704494537
2022-08-09,122.91570773788729
2022-08-10,60.14195111642344
2022-08-11,98.40357807055032
2022-08-12,63.88140967655637
2022-08-13,80.95944738039232
2022-08-14,104.34284468393844
2022-08-15,88.94690561287335
2022-08-16,71.7946878115857
2022-08-17,77.21356667950486
2022-08-18,98.12353298333196
2022-08-19,76.96476496762736
2022-08-20,91.16216465415498
2022-08-21,88.5982775775974
2022-08-22,78.14456956206536
2022-08-23,120.08613804678563
2022-08-24,97.44875626972555
2022-08-25,57.58048246329637
2022-08-26,90.7768048362184
2022-08-27,78.08034154293486
2022-08-28,100.82562609312727
2022-08-29,76.18819988308198
2022-08-30,86.39680328116356
2022-08-31,95.73950734222173
2022-09-01,101.2029374063481
2022-09-02,70.26919007705453
2022-09-03,83.31831044227579
2022-09-04,81.27905744163964
2022-09-05,78.67596976062309
2022-09-06,115.03570212393282
2022-09-07,94.71194813102316
2022-09-08,69.81269373456271
2022-09-09,102.58805083501913
2022-09-10,120.75211090977238
2022-09-11,104.51190905998413
2022-09-12,66.34509522279006
2022-09-13,81.98843538895457
2022-09-14,108.37753588966532
2022-09-15,78.88640076273035
2022-09-16,96.29199003995154
2022-09-17,101.39317523228299
2022-09-18,76.01440958735483
2022-09-19,89.17594974231604
2022-09-20,41.606067664227616
2022-09-21,75.02131644084263
2022-09-22,86.7664873325657
2022-09-23,72.01198357090327
2022-09-24,115.39448188641137
2022-09-25,69.64164645483126
2022-09-26,84.68444108940345
2022-09-27,93.44345573836323
2022-09-28,113.30459173512224
2022-09-29,70.3566195393292
2022-09-30,109.5569872895818
2022-10-01,92.48392986548672
2022-10-02,77.8346330651277
2022-10-03,99.72157020220513
2022-10-04,96.01459383894537
2022-10-05,84.2700475519269
2022-10-06,94.57085144739038
2022-10-07,88.00054626111631
2022-10-08,95.7453426801591
2022-10-09,104.24276707100957
2022-10-10,118.37516398426885
2022-10-11,76.29765081583625
2022-10-12,127.14620693320397
2022-10-13,66.16104675241522
2022-10-14,93.46306039732114
2022-10-15,104.86786314907135
2022-10-16,100.56702423652959
2022-10-17,87.32644360941134
2022-10-18,93.8656162292953
2022-10-19,89.91864561266294
2022-10-20,88.80506498660041
2022-10-21,110.72708087572228
2022-10-22,103.68139880187067
2022-10-23,88.28120966814767
2022-10-24,112.52307313571391
2022-10-25,103.99828623689864
2022-10-26,111.94690169924301
2022-10-27,109.56899655544986
2022-10-28,88.06560812805556
2022-10-29,92.4791186550691
2022-10-30,112.47782556747936
2022-10-31,110.81580207039792
2022-11-01,101.74374169000976
2022-11-02,104.2193347804627
2022-11-03,122.03164530490595
2022-11-04,94.40538525568621
2022-11-05,111.90268289343076
2022-11-06,101.08552435292276
2022-11-07,101.28025647920704
2022-11-08,121.45899722635997
2022-11-09,117.79520881201367
2022-11-10,118.05791473320592
2022-11-11,125.88338328653114
2022-11-12,107.06674967409822
2022-11-13,117.43597153695453
2022-11-14,103.01208741556273
2022-11-15,112.99235424743578
2022-11-16,106.64577196715973
2022-11-17,110.52513366445143
2022-11-18,118.47397126995706
2022-11-19,97.75379910999881
2022-11-20,141.89740900787925
2022-11-21,95.90975079653086
2022-11-22,93.27943803238959
2022-11-23,129.3599518779759
2022-11-24,124.36293725371685
2022-11-25,122.3531082654255
2022-11-26,122.92333242102973
2022-11-27,113.82472903489857
2022-11-28,101.06325442006788
2022-11-29,116.17605170013078
2022-11-30,105.40165944028129
2022-12-01,130.70908488678126
2022-12-02,114.40264653910855
2022-12-03,104.75519401291984
2022-12-04,112.84884622655446
2022-12-05,124.39833475101565
2022-12-06,110.28588013090433
2022-12-07,106.94839279051288
2022-12-08,123.47942966679801
2022-12-09,124.04342222258062
2022-12-10,113.31186379472462
2022-12-11,114.39971575758585
2022-12-12,125.49741435615348
2022-12-13,100.84877543364718
2022-12-14,102.01336318346331
2022-12-15,112.90574281812184
2022-12-16,121.03949487044383
2022-12-17,129.46522338073305
2022-12-18,147.49387423549413
2022-12-19,138.79176089159992
2022-12-20,124.09243935911228
2022-12-21,126.77214049281395
2022-12-22,112.5864249573056
2022-12-23,127.9146653596139
2022-12-24,124.43139428900113
2022-12-25,134.17177732443588
2022-12-26,117.49297221740115
2022-12-27,138.26268256078643
2022-12-28,154.03512648319315
2022-12-29,129.98460625516609
2022-12-30,138.2139559277963
2022-12-31,143.11291558360023
2023-01-01,127.31502625504577
2023-01-02,137.2672981858894
2023-01-03,134.66727258208138
2023-01-04,136.51579966288017
2023-01-05,124.02747712068015
2023-01-06,136.5618344333819
2023-01-07,144.2352046646624
2023-01-08,159.10282186422774
2023-01-09,152.2944551851416
2023-01-10,170.77204112984026
2023-01-11,127.5320877964732
2023-01-12,152.69409260612252
2023-01-13,142.92527944417824
2023-01-14,173.58684412136208
2023-01-15,129.17866140508852
2023-01-16,129.269229137192
2023-01-17,133.4345748388848
2023-01-18,111.1258246651112
2023-01-19,135.65502154234355
2023-01-20,132.70963618725415
2023-01-21,146.90590816802083
2023-01-22,150.32771596146335
2023-01-23,173.8932178296134
2023-01-24,160.55410058350765
2023-01-25,138.18899033731128
2023-01-26,133.90874787243192
2023-01-27,155.30370581630027
2023-01-28,128.65880562447572
2023-01-29,176.4689143031326
2023-01-30,167.22061651267842
2023-01-31,143.02052462345546
2023-02-01,124.88735984478849
2023-02-02,171.41566716618487
2023-02-03,149.9095856606525
2023-02-04,170.7118413539132
2023-02-05,128.74182115714885
2023-02-06,144.17789154029452
2023-02-07,153.75401115279624
2023-02-08,154.88337872886493
2023-02-09,147.92739581900312
2023-02-10,164.51714842767353
2023-02-11,139.65234870690134
2023-02-12,154.0193745187499
2023-02-13,158.44399178384424
2023-02-14,164.83663328914454
2023-02-15,168.27069564843936
2023-02-16,141.19911750642365
2023-02-17,135.52509514552315
2023-02-18,178.1657302306797
2023-02-19,164.44469987883045
2023-02-20,148.6876765687115
2023-02-21,183.63274512028826
2023-02-22,162.5465159878632
2023-02-23,178.94216085043084
2023-02-24,162.70209944126614
2023-02-25,193.03241101228116
2023-02-26,188.87836516388353
2023-02-27,159.2359822636004
2023-02-28,177.96127484275829
2023-03-01,173.48063404236433
2023-03-02,184.7367159988209
2023-03-03,150.1355491584931
2023-03-04,175.2971904777473
2023-03-05,181.27461247878006
2023-03-06,139.4037401122963
2023-03-07,148.41725568479336
2023-03-08,135.95362007366947
2023-03-09,162.87159423333966
2023-03-10,178.0410070798566
2023-03-11,190.1729474438919
2023-03-12,169.1032347759058
2023-03-13,192.76973333784107
2023-03-14,147.98209537303637
2023-03-15,143.47039373557575
2023-03-16,168.5197915506719
2023-03-17,175.44019841610182
2023-03-18,169.509309038535
2023-03-19,139.30288894556443
2023-03-20,169.2867610221721
2023-03-21,151.35978733623895
2023-03-22,181.2693911538645
2023-03-23,177.01493404475943
2023-03-24,157.70358657351733
2023-03-25,164.37375116452773
2023-03-26,156.46765688513852
2023-03-27,171.6838977061787
2023-03-28,187.21355126014254
2023-03-29,158.3569557990934
2023-03-30,180.9540636901255
2023-03-31,165.68410398573673
2023-04-01,161.98355609447543
2023-04-02,172.50394843650133
2023-04-03,158.80759788018312
2023-04-04,166.25239607920153
2023-04-05,156.80394647081312
2023-04-06,204.452051261282
2023-04-07,175.71327286717073
2023-04-08,164.8856756569197
2023-04-09,178.78259820343922
2023-04-10,174.07343359386738
2023-04-11,172.6233913732923
2023-04-12,185.32415756385493
2023-04-13,187.64215125651927
2023-04-14,168.484071687245
2023-04-15,167.96056297375344
2023-04-16,172.6225245483659
2023-04-17,142.36418476478997
2023-04-18,154.30410211593025
2023-04-19,197.66833793132244
2023-04-20,201.96731371731994
2023-04-21,173.67917959137264
2023-04-22,186.17937640040293
2023-04-23,182.31048883310274
2023-04-24,223.93011083891236
2023-04-25,194.6401687089878
2023-04-26,176.02194974486682
2023-04-27,163.69633759105145
2023-04-28,154.0160833430867
2023-04-29,181.24271295544625
2023-04-30,166.91816837834813
2023-05-01,156.99703204281153
2023-05-02,168.69443722013756
2023-05-03,162.22683711865446
2023-05-04,203.80909303524024
2023-05-05,191.7734131177414
2023-05-06,178.47106608734492
2023-05-07,200.82670267883313
2023-05-08,179.82005276692027
2023-05-09,165.7674135320657
2023-05-10,201.55590656255106
2023-05-11,186.81034638698117
2023-05-12,163.18099764486408
2023-05-13,175.8930117192599
2023-05-14,165.61769288685514
2023-05-15,158.00938489177628
2023-05-16,192.6390654362569
2023-05-17,207.3783495244068
2023-05-18,157.74503074097515
2023-05-19,187.15034573649993
2023-05-20,168.92432280339787
2023-05-21,171.35120018076827
2023-05-22,169.74233243584976
2023-05-23,165.6346573770683
2023-05-24,179.28481587090644
2023-05-25,166.05148591520148
2023-05-26,182.52768981557958
2023-05-27,177.66880007077904
2023-05-28,174.78620182404015
2023-05-29,164.70161798881244
2023-05-30,169.604836985804
2023-05-31,189.52537802642408
2023-06-01,185.64322481276497
2023-06-02,163.39803727730254
2023-06-03,179.48027890626062
2023-06-04,189.1871476889856
2023-06-05,152.79851584056323
2023-06-06,185.91055026220664
2023-06-07,167.7387326069842
2023-06-08,186.15249189927374
2023-06-09,166.05762138133858
2023-06-10,150.34394149274166
2023-06-11,152.91246224726112
2023-06-12,177.95315515653178
2023-06-13,181.0319523757923
2023-06-14,163.47364714991295
2023-06-15,186.51770947717608
2023-06-16,151.9146892822787
2023-06-17,175.74330008946228
2023-06-18,158.46469833007686
2023-06-19,166.74638000675793
2023-06-20,177.12751710000327
2023-06-21,163.40168654035656
2023-06-22,170.42973827709125
2023-06-23,191.1815826252975
2023-06-24,167.32196662614385
2023-06-25,188.39801646290545
2023-06-26,158.80355905772944
2023-06-27,183.58208990251617
2023-06-28,197.1438616342638
2023-06-29,138.33051128741562
2023-06-30,163.33623957232572
2023-07-01,183.8299849588261
2023-07-02,172.01230389598734
2023-07-03,180.50920341393743
2023-07-04,165.7663191481447
2023-07-05,176.00917840771064
2023-07-06,172.25966267979382
2023-07-07,191.99639860050183
2023-07-08,178.1812854157313
2023-07-09,179.31487805353433
2023-07-10,167.95921072623463
2023-07-11,166.7105619699215
2023-07-12,167.42443669562485
2023-07-13,179.71871069513583
2023-07-14,167.37734576808023
2023-07-15,177.9300858231891
2023-07-16,204.60709035589124
2023-07-17,186.43692922496172
2023-07-18,168.37514994831037
2023-07-19,191.1807186161461
2023-07-20,166.94004680916126
2023-07-21,142.38973544585306
2023-07-22,157.74259048626888
2023-07-23,144.70624022800115
2023-07-24,167.40169892387178
2023-07-25,172.85910268513385
2023-07-26,197.64005095465288
2023-07-27,177.31039873608606
2023-07-28,169.03540307669516
2023-07-29,184.68093634124472
2023-07-30,138.99337530749793
2023-07-31,175.61787753321968
2023-08-01,183.5726835834823
2023-08-02,149.75984036402158
2023-08-03,189.02684364970466
2023-08-04,176.88293647337844
2023-08-05,165.514274347159
2023-08-06,181.1766550721579
2023-08-07,205.68997034002967
2023-08-08,174.3056221133613
2023-08-09,175.25247136562302
2023-08-10,164.59384884552932
2023-08-11,158.69534300629408
2023-08-12,183.86051832589814
2023-08-13,158.53050131193416
2023-08-14,172.41541262105218
2023-08-15,164.151176958298
2023-08-16,178.47889020005448
2023-08-17,176.28138723104192
2023-08-18,186.82599924651362
2023-08-19,163.6033517938965
2023-08-20,167.2004951143581
2023-08-21,156.56657757563892
2023-08-22,164.58750920834427
2023-08-23,176.91981743591188
2023-08-24,182.62813351796902
2023-08-25,157.45847473382943
2023-08-26,184.35741224959526
2023-08-27,191.67503972986825
2023-08-28,177.57398295287274
2023-08-29,199.5612814812768
2023-08-30,159.8443452499468
2023-08-31,152.82821094117696
2023-09-01,144.86913909356545
2023-09-02,194.04763418856226
2023-09-03,181.48464715853422
2023-09-04,170.9028003787305
2023-09-05,176.00877097735938
2023-09-06,155.00488614357403
2023-09-07,208.65683549419452
2023-09-08,173.9976041125501
2023-09-09,173.79437688160422
2023-09-10,183.13960064639656
2023-09-11,179.57340196110098
2023-09-12,175.82723840962058
2023-09-13,160.728162983602
2023-09-14,179.77922734223927
2023-09-15,201.0651435274709
2023-09-16,193.1493326434161
2023-09-17,197.0047971637672
2023-09-18,165.58346484789163
2023-09-19,158.55809111269767
2023-09-20,171.67160729710233
2023-09-21,174.55633807852072
2023-09-22,190.30121571386067
2023-09-23,148.67509518798707
2023-09-24,197.18490045267936
2023-09-25,172.0569819788892
2023-09-26,168.21522567398023
2023-09-27,159.63411478350267
2023-09-28,150.19597565447728
2023-09-29,187.57544389978284
2023-09-30,176.5426338484168
2023-10-01,156.31435378741045
2023-10-02,156.46441458322604
2023-10-03,171.08658093223744
2023-10-04,201.39735461801752
2023-10-05,172.71276377218805
2023-10-06,154.31000920910182
2023-10-07,173.42743758608688
2023-10-08,173.28506228850864
2023-10-09,137.19084064240363
2023-10-10,177.10382207765468
2023-10-11,174.73419867844217
2023-10-12,188.92713511889457
2023-10-13,206.51003850276624
2023-10-14,195.97164559940458
2023-10-15,175.3431080268136
2023-10-16,163.08759092271237
2023-10-17,218.60066678880148
2023-10-18,181.2090598282051
2023-10-19,180.85593234457298
2023-10-20,180.61699336744687
2023-10-21,184.28765416525806
2023-10-22,179.49409366686913
2023-10-23,173.40325682718722
2023-10-24,174.1595242189426
2023-10-25,182.23082770384283
2023-10-26,174.93593168298545
2023-10-27,172.76521051977156
2023-10-28,185.43032004059842
2023-10-29,180.39050933004415
2023-10-30,207.16164965270409
2023-10-31,145.22903429633413
2023-11-01,201.7632017116422
2023-11-02,204.4840352516287
2023-11-03,155.09915171529065
2023-11-04,181.47197551035177
2023-11-05,181.45794251927663
2023-11-06,166.33907205199716
2023-11-07,176.21155754708556
2023-11-08,171.652040097898
2023-11-09,215.0313535618809
2023-11-10,203.22377942374158
2023-11-11,208.70786093746193
2023-11-12,200.91010634358867
2023-11-13,173.60423373260497
2023-11-14,183.13161810360128
2023-11-15,198.80381071186122
2023-11-16,173.59933398262913
2023-11-17,203.0985039754798
2023-11-18,189.27506824936467
2023-11-19,187.73813057859027
2023-11-20,204.50933272898303
2023-11-21,200.99729452465027
2023-11-22,189.4111080702527
2023-11-23,212.7115691592719
2023-11-24,179.60538026360766
2023-11-25,205.56367844714043
2023-11-26,205.7280019849246
2023-11-27,192.69856737122578
2023-11-28,202.74739865932045
2023-11-29,179.60561301477867
2023-11-30,212.7528237343998
2023-12-01,196.64209017220344
2023-12-02,192.1009952871883
2023-12-03,216.2061236856942
2023-12-04,190.43781182654132
2023-12-05,180.41077682476123
2023-12-06,178.7256441534387
2023-12-07,211.7051813275273
2023-12-08,183.95101454030845
2023-12-09,230.02416971904856
2023-12-10,173.02040364036907
2023-12-11,230.2454691995446
2023-12-12,208.51526063716153
2023-12-13,204.45267721138447
2023-12-14,198.28486683031076
2023-12-15,213.00278118552276
2023-12-16,207.01001494308213
2023-12-17,224.68447146034418
2023-12-18,210.41027904451477
2023-12-19,211.51472629883114
2023-12-20,204.37066745868913
2023-12-21,209.5365325888716
2023-12-22,215.57472529358694
2023-12-23,185.87316984298369
2023-12-24,191.87182587455078
2023-12-25,223.8132936630386
2023-12-26,215.79775127593845
2023-12-27,211.046068135212
2023-12-28,214.65388511746872
2023-12-29,220.16306739577732
2023-12-30,207.42521822500507
2023-12-31,204.41951816023212
2024-01-01,219.60434549313192
2024-01-02,202.56365262784095
2024-01-03,223.93551123940483
2024-01-04,192.8452374544134
2024-01-05,234.39329177173016
2024-01-06,226.61647738902676
2024-01-07,223.93900964402206
2024-01-08,235.40936583981818
2024-01-09,246.22084279413545
2024-01-10,237.02318857577217
2024-01-11,194.76252110315258
2024-01-12,203.7489618876102
2024-01-13,214.13620402600114
2024-01-14,224.46449920959284
2024-01-15,232.40135432578597
2024-01-16,214.312232905935
2024-01-17,228.56029932103462
2024-01-18,214.98684987779174
2024-01-19,217.7019131560091
2024-01-20,206.33004299116962
2024-01-21,214.13483601254745
2024-01-22,208.2594405738943
2024-01-23,214.44588978004845
2024-01-24,245.43570329316782
2024-01-25,215.93489517310147
2024-01-26,270.20403224855147
2024-01-27,238.65802009024932
2024-01-28,234.56817891854178
2024-01-29,219.4549994459324
2024-01-30,243.36699622632733
2024-01-31,224.75692534479273
2024-02-01,235.74785833416541
2024-02-02,272.84218296106894
2024-02-03,233.52011817690536
2024-02-04,252.71702990192975
2024-02-05,225.44392299550935
2024-02-06,235.97702286048
2024-02-07,263.5706985248895
2024-02-08,228.10749728891062
2024-02-09,265.198439594479
2024-02-10,249.12401180762657
2024-02-11,230.56298684255958
2024-02-12,248.97451621323546
2024-02-13,254.5612073859
2024-02-14,249.78053354485456
2024-02-15,217.37643501208248
2024-02-16,230.49502457995192
2024-02-17,238.15736150661826
2024-02-18,241.21740979903473
2024-02-19,252.10340449573008
2024-02-20,245.91382296439195
2024-02-21,223.66863344013228
2024-02-22,249.8476975718931
2024-02-23,253.74482260206412
2024-02-24,253.41951227241344
2024-02-25,261.666236355704
2024-02-26,258.39041817880235
2024-02-27,253.19147901254635
2024-02-28,245.66855823989658
2024-02-29,222.21891412918055
2024-03-01,253.98484925615782
2024-03-02,251.05804970797467
2024-03-03,252.4134344690346
2024-03-04,229.58034987206491
2024-03-05,232.9023176358524
2024-03-06,265.2967595081069
2024-03-07,249.28210876555448
2024-03-08,260.4685405439307
2024-03-09,251.0359822182074
2024-03-10,251.417267088221
2024-03-11,265.3994034925825
2024-03-12,243.93316256434443
2024-03-13,253.4587622337078
2024-03-14,245.42033432866074
2024-03-15,246.1688969559698
2024-03-16,248.37496816331594
2024-03-17,256.6650701677854
2024-03-18,246.46662445454373
2024-03-19,272.7932368318001
2024-03-20,240.84105364385255
2024-03-21,251.75456159232687
2024-03-22,248.25332781252737
2024-03-23,276.839784967067
2024-03-24,258.36340990558506
2024-03-25,271.16686113883566
2024-03-26,233.67401190305506
2024-03-27,260.22550377399614
2024-03-28,269.8206417618115
2024-03-29,257.9609591298226
2024-03-30,272.95350722063694
2024-03-31,249.4506551602384
2024-04-01,278.58294877193674
2024-04-02,292.15303790409587
2024-04-03,252.44789058614768
2024-04-04,251.42291037196765
2024-04-05,280.115274757635
2024-04-06,282.2112351068888
2024-04-07,250.8719912028428
2024-04-08,252.6034306193214
2024-04-09,254.86491853965558
2024-04-10,239.10451103410978
2024-04-11,245.6652111992739
2024-04-12,244.55075743786202
2024-04-13,248.25795875817434
2024-04-14,259.41089660595526
2024-04-15,263.5948543270217
2024-04-16,283.4838429613682
2024-04-17,245.38999077116006
2024-04-18,275.2633932301367
2024-04-19,257.4162986847514
2024-04-20,260.0060978732651
2024-04-21,270.9866476703988
2024-04-22,244.13423952484857
2024-04-23,266.8163782381779
2024-04-24,263.6766614939983
2024-04-25,268.66081591053387
2024-04-26,265.70030719200844
2024-04-27,298.27561357894706
2024-04-28,251.9579919870015
2024-04-29,253.63180856591876
2024-04-30,252.3170631237385
2024-05-01,253.39420702970497
2024-05-02,252.22258359660594
2024-05-03,279.6705498090984
2024-05-04,283.1897138166808
2024-05-05,253.36279463418535
2024-05-06,249.47554033225268
2024-05-07,269.0640948313354
2024-05-08,253.73666422110844
2024-05-09,271.53635600317216
2024-05-10,265.1038743778141
2024-05-11,239.33686156813576
2024-05-12,285.2940032437983
2024-05-13,289.0234651173926
2024-05-14,252.89288383230885
2024-05-15,256.26421215757586
2024-05-16,266.3584141115618
2024-05-17,267.073729531401
2024-05-18,271.91730460956717
2024-05-19,292.1703627550538
2024-05-20,259.33720585816127
2024-05-21,249.9871159646894
2024-05-22,241.23806383538096
2024-05-23,250.92637418593858
2024-05-24,261.3521664015934
2024-05-25,288.7225387149822
2024-05-26,253.99153556030686
2024-05-27,265.06057513495307
2024-05-28,261.4020628116785
2024-05-29,279.4156393793836
2024-05-30,299.4318293604754
2024-05-31,253.49976873792778
2024-06-01,254.0531076448408
2024-06-02,276.9860408141917
2024-06-03,271.4780465161368
2024-06-04,288.87353827675764
2024-06-05,269.8524034897304
2024-06-06,255.6220409626993
2024-06-07,269.7866676640943
2024-06-08,277.4703957715533
2024-06-09,273.0577390540032
2024-06-10,268.2680426154514
2024-06-11,276.5653346337816
2024-06-12,278.00888203998846
2024-06-13,281.1041147253753
2024-06-14,270.00280424269346
2024-06-15,257.66405234489366
2024-06-16,262.2685356990052
2024-06-17,278.06090915747234
2024-06-18,247.6032198923151
2024-06-19,265.279969996684
2024-06-20,253.74113816803876
2024-06-21,259.9625771178943
2024-06-22,278.59730175952365
2024-06-23,262.175164022623
2024-06-24,259.8925163376039
2024-06-25,238.68465309622826
2024-06-26,270.16216405752857
2024-06-27,268.5359283748448
2024-06-28,291.1873329722402
2024-06-29,254.0063282134212
2024-06-30,261.7944912994105
2024-07-01,262.1320732756269
2024-07-02,281.9371478431532
2024-07-03,256.72999729641106
2024-07-04,262.22898781550555
2024-07-05,267.04660218975647
2024-07-06,260.61213785628337
2024-07-07,251.00180188128843
2024-07-08,260.49552134921424
2024-07-09,273.5751747993016
2024-07-10,241.9602591731763
2024-07-11,259.2406879584556
2024-07-12,246.6334496687071
2024-07-13,274.9511457475902
2024-07-14,234.0689927313196
2024-07-15,248.42558400046917
2024-07-16,262.36157013278745
2024-07-17,280.0816967026764
2024-07-18,255.50958920092546
2024-07-19,248.0665178374199
2024-07-20,284.51229284846306
2024-07-21,234.4770099771196
2024-07-22,223.1193630274211
